uuid,Void/Retire,Fully specified name:es,Short name:es,Fully specified name:en,Short name:en,Description:es,Data class,Data type,Answers,Members,Mappings|SAME-AS,Mappings|NARROWER-THAN,Mappings|BROADER-THAN
135588AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Pérdida de gusto,,Loss of Taste,,,Diagnosis,N/A,,,PIH:12831;CIEL:135588;SNOMED CT:36955009;IMO ProblemIT:300621;3BT:10091167;ICPC2:N16,SNOMED CT:36480000;ICD-10-WHO:R43.2;SNOMED CT:191981008,
142420AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Hernia diafragmática,,Diaphragmatic Hernia,,,Diagnosis,N/A,,,PIH:8387;CIEL:142420;SNOMED CT:39839004;ICD-10-WHO:K44.9;3BT:10025869;ICPC2:D90,,
125514AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,quemadura solar de tercer grado,,Sunburn of Third Degree,,,Diagnosis,N/A,,,PIH:10050;CIEL:125514;SNOMED CT:200835003;IMO ProblemIT:501016;ICD-10-WHO:L55.2,,
a12c8950-6ab0-4198-9f0a-f270010ea459,,Dificultad respiratoria del recién nacido,,Respiratory distress of newborn,,,Diagnosis,N/A,,,PIH:7910;PIH:Respiratory distress of newborn,ICD-10-WHO:P22.9,
3cdc532a-26fe-102b-80cb-0017a47871b2,,candidiasis del esófago,,Candidiasis of the Esophagus,,,Diagnosis,N/A,,,"PIH:1616;PIH:CANDIDIASIS, ESOPHAGEAL;PIH Malawi:1616;PIH Malawi:7553;CIEL:146513;SNOMED CT:20639004;IMO ProblemIT:311287;AMPATH:1435",ICD-10-WHO:B37.8,
139960AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Cuerpo extraño en tracto genitourinario,,Foreign Body in Genitourinary Tract,,,Diagnosis,N/A,,,PIH:8563;CIEL:139960;SNOMED CT:68017002;ICD-10-WHO:T19.9;3BT:10102372;ICPC2:U99,,
134132AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Miliaria cristalina,,Miliaria Crystallina,,,Diagnosis,N/A,,,PIH:10086;CIEL:134132;SNOMED CT:44279002;IMO ProblemIT:859;ICD-10-WHO:L74.1,,
138834AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Encefalopatía hepática,,Hepatic encephalopathy,,,Diagnosis,N/A,,,PIH:8601;PIH Malawi:7059;CIEL:138834;SNOMED CT:13920009;3BT:10029431;ICPC2:D97,ICD-10-WHO:K72.9,
117470AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Hidrocefalia,,Hydrocephalus,,,Diagnosis,N/A,,,PIH:9683;CIEL:117470;SNOMED CT:230745008;IMO ProblemIT:46616;ICD-10-WHO:G91.9,,
3cccaf06-26fe-102b-80cb-0017a47871b2,,Sarampión,,Measles,,,Diagnosis,N/A,,,PIH:63;PIH:MEASLES;CIEL:134561;SNOMED CT:14189004;ICD-10-WHO:B05.9;Liberia MoH:19 (Measles),,
113588AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,prostatitis,,Prostatitis,,,Diagnosis,N/A,,,PIH:7612;PIH:Prostatitis;CIEL:113588;SNOMED CT:9713002,ICD-10-WHO:N41.9,
133443AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Fascitis necrotizante,,Necrotizing Fasciitis,,,Diagnosis,N/A,,,PIH:8365;CIEL:133443;SNOMED CT:52486002;ICD-10-WHO:M72.6,,
641f4fe3-cac2-46c4-aa94-c8b6d05e9407,,Hipoglicemia,,Hypoglycemia,,,Diagnosis,N/A,,,PIH:3729;PIH:HYPOGLYCEMIA,ICD-10-WHO:E16.2,
125943AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,estado epiléptico,,Status Epilepticus,,,Diagnosis,N/A,,,PIH:7606;PIH:Status Epilepticus;CIEL:125943;SNOMED CT:230456007,Liberia MoH:49 (Epilepsy);ICD-10-WHO:G41.9,
116677AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,hemorragia intracraneal,,Intracerebral hemorrhage,,,Diagnosis,N/A,,,PIH:7622;PIH:Intracerebral Hemorrhage;CIEL:116677;SNOMED CT:1386000,ICD-10-WHO:I61.9,
3cd24178-26fe-102b-80cb-0017a47871b2,,cefalea,,Headache,,,Diagnosis,N/A,,,PIH:620;PIH:HEADACHE;PIH Malawi:620;CIEL:139084;SNOMED CT:25064002;IMO ProblemIT:45536;AMPATH:6039;AMPATH:620;3BT:10041859;ICPC2:N01,ICD-10-WHO:R51,
3cdbd9b8-26fe-102b-80cb-0017a47871b2,,Tuberculosis pulmonar,,Pulmonary tuberculosis,PULM_TB,,Diagnosis,Boolean,,,PIH:1549;PIH:PULMONARY TUBERCULOSIS;CIEL:42;SNOMED CT:80003002;IMO ProblemIT:90273;3BT:10100126;ICPC2:A70,ICD-10-WHO:A15.3,
149514AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,trastorno por estrés agudo,,Acute Stress Reaction,,,Diagnosis,N/A,,,PIH:7950;PIH:Acute Stress Reaction;CIEL:149514,ICPC2:P02;ICD-10-WHO:F43.0;3BT:10002530;Liberia MoH:44 (Anxiety disorder);SNOMED CT:67195008,
117441AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,hiperlipidemia,,Hyperlipidemia,,,Diagnosis,N/A,,,PIH:8871;CIEL:117441;SNOMED CT:55822004;ICD-10-WHO:E78.5,SNOMED CT:166816003,
116743AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,insomnio,,Insomnia,,,Diagnosis,N/A,,,PIH:867;PIH:INSOMNIA;CIEL:116743;SNOMED CT:193462001;IMO ProblemIT:15336;AMPATH:867,ICD-10-WHO:G47.0,
b07490b1-4d9f-4f54-ada9-a2f2a06436b5,,Conjuntivitis neonatal,,Conjunctivitis of newborn,,,Diagnosis,N/A,,,PIH:7148;PIH:Conjunctivitis of newborn;SNOMED CT:34298002,Liberia MoH:34 (Conjunctivitis );ICD-10-WHO:P39.1,
124944AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,tetralogía de Fallot,,Tetralogy of Fallot,,,Diagnosis,N/A,,,PIH:7938;CIEL:124944,ICD-10-WHO:Q21.3;ICPC2:K73;3BT:10097366;SNOMED CT:86299006,
119866AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,contusión superficial,,Contusion,,,Diagnosis,N/A,,,PIH:9319;CIEL:119866;SNOMED CT:270911002;IMO ProblemIT:710835,ICD-10-WHO:T14.0,
157523AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Convulsiones focales,,Focal seizures,,,Diagnosis,N/A,,,PIH:7917;PIH:Focal Seizures;CIEL:157523;ICD-10-WHO:G40.0,Liberia MoH:49 (Epilepsy);SNOMED CT:193022009,
9e856570-cb13-4452-9fcc-b35b4c1cb990,,Cirrosis hepática,,Cirrhosis,,,Diagnosis,N/A,,,PIH:3714;PIH:CIRRHOSIS;SNOMED CT:19943007,ICD-10-WHO:K74.6,
3cebab22-26fe-102b-80cb-0017a47871b2,,Infección asintomática de VIH,,Asymptomatic HIV infection,,,Diagnosis,N/A,,,PIH:5327;PIH:ASYMPTOMATIC HIV INFECTION;CIEL:5327;SNOMED CT:91947003;ICD-10-WHO:Z21,,
08e9c0e1-d72f-425d-81ea-dbe88eb90772,,Asfixia perinatal,,Birth asphyxia,,,Diagnosis,N/A,,,PIH:7557;PIH:Birth Asphyxia;SNOMED CT:28314004,ICD-10-WHO:P21.9,
129285AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Infección postraumática de una herida,,Posttraumatic wound infection,,,Diagnosis,N/A,,,PIH:9616;CIEL:129285;SNOMED CT:111726004;IMO ProblemIT:1516208;ICD-10-WHO:T79.3,SNOMED CT:269406001;SNOMED CT:212374003,
129197AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Presbicia,,Presbyopia,,,Diagnosis,N/A,,,PIH:13606;CIEL:129197;SNOMED CT:41256004;IMO ProblemIT:17032;ICD-10-WHO:H52.4;3BT:10083105;ICPC2:F91,,
165610AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Exposición a COVID-19,,Exposure to COVID-19,,,Finding,N/A,,,PIH:12774;CIEL:165610;IMO ProblemIT:1494804921,ICD-10-WHO:Z20.8;SNOMED CT:840546002,
116023AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,tumor maligno del cuello uterino,,Malignant neoplasm of cervix uteri,,,Diagnosis,N/A,,,PIH:7914;CIEL:116023;SNOMED CT:363354003;ICD-10-WHO:C53.9,,
133473AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,náuseas y vómitos,,Nausea and Vomiting,,,Diagnosis,N/A,,,PIH:11210;CIEL:133473;SNOMED CT:16932000;IMO ProblemIT:84351;ICD-10-WHO:R11,AMPATH:6234,
114193AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,trastorno de la personalidad,,Personality Disorder,,,Diagnosis,N/A,,,PIH:7943;PIH:Personality Disorder;CIEL:114193;SNOMED CT:33449004,ICPC2:P80;3BT:10080173;ICD-10-WHO:F60.9,
113841AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,nacimiento prematuro,,Premature Birth,,,Diagnosis,N/A,,,PIH:7432;PIH:Premature Birth;CIEL:113841;SNOMED CT:367494004,SNOMED CT:44247006;ICD-10-WHO:P07.3,
99bdae84-e44f-469e-8c13-75912f3c3e55,,Conjuntivitis alérgica,,Allergic conjunctivitis,,,Diagnosis,N/A,,,PIH:3700;PIH:ALLERGIC CONJUNCTIVITIS;SNOMED CT:231854006;ICD-10-WHO:H10.1;ICPC2:F71,Liberia MoH:34 (Conjunctivitis ),
148904AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Fisura anal,,Anal Fissure,,,Diagnosis,N/A,,,PIH:8458;CIEL:148904;SNOMED CT:30037006;ICD-10-WHO:K60.2;3BT:10007649;ICPC2:D95,,
aea6def4-499a-4bf3-a9df-edeec7dd00b1,,Tétanos obstétrico,,Obstetrical Tetanus,,,Diagnosis,N/A,,,PIH:7623;PIH:Obstetrical Tetanus,ICD-10-WHO:A34,
142371AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,dificultad para dormir,,Difficulty Sleeping,,,Diagnosis,N/A,,,PIH:11806;CIEL:142371;SNOMED CT:301345002;IMO ProblemIT:300292;ICD-10-WHO:G47.9,,
144481AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,síndrome de trisomía 21 completa,,Complete trisomy 21 syndrome,,,Diagnosis,N/A,,,PIH:9458;CIEL:144481;SNOMED CT:41040004;IMO ProblemIT:5332;ICD-10-WHO:Q90.9;3BT:10124221;ICPC2:A90,,
135813AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,liquen plano,,Lichen Planus,,,Diagnosis,N/A,,,PIH:10018;CIEL:135813;SNOMED CT:4776004;IMO ProblemIT:654;ICD-10-WHO:L43.9;3BT:10054436;ICPC2:S99,,
e26d7578-8d90-40f8-9d34-895c6bc53bba,,Infección aguda de las vías respiratorias inferiores,,Acute lower respiratory infection,,,Diagnosis,N/A,,,PIH:7215;PIH:Acute respiratory infections NOS,ICD-10-WHO:J22,
121999AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Linfadenitis aguda,,Acute Lymphadenitis,,,Diagnosis,N/A,,,PIH:8477;CIEL:121999;SNOMED CT:41174002;ICD-10-WHO:L04.9;3BT:10002473;ICPC2:B70,SNOMED CT:19471005,
135834AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Leucoplasia de la lengua,,Leukoplakia of tongue,,,Diagnosis,N/A,,,PIH:8937;CIEL:135834;SNOMED CT:91002001;3BT:10054198;ICPC2:D83,ICD-10-WHO:K13.2,
112459AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Desgarro de menisco,,Torn meniscus,,,Diagnosis,N/A,,,PIH:9582;CIEL:112459;SNOMED CT:239720000;IMO ProblemIT:1819941,ICD-10-WHO:S83.2,
706b6f34-4bca-4617-9cf3-3eb77cfc0a38,,Hemorragia,,Hemorrhage,,,Diagnosis,Coded,Sí;No,,"PIH:7102;PIH:Hemorrhage, not elsewhere classified;CIEL:147241;SNOMED CT:131148009",ICD-10-WHO:R58,
124175AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Pneumotorax traumático,,Traumatic Pneumothorax,,,Diagnosis,N/A,,,PIH:8473;CIEL:124175;SNOMED CT:90070003;3BT:10081917;ICPC2:R88,ICD-10-WHO:S27.0,
118879AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,alteración del ánimo,,Mood changes,,,Diagnosis,N/A,,,PIH:9527;PIH:Mood disorder;CIEL:118879;SNOMED CT:48079002;IMO ProblemIT:370786,ICD-10-WHO:F39;Liberia MoH:45 (Mood disorder),
3ccd010e-26fe-102b-80cb-0017a47871b2,,Otitis media,,Otitis Media,,,Diagnosis,N/A,,,PIH:114;PIH:OTITIS MEDIA;SNOMED CT:65363002;Liberia MoH:53 (Acute otitis media),ICD-10-WHO:H66.9,
118289AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Hernia femoral,,Femoral Hernia,,,Diagnosis,N/A,,,PIH:8306;CIEL:118289;SNOMED CT:50063009;3BT:10032472;ICPC2:D91,,ICD-10-WHO:K41.9
3cce5c48-26fe-102b-80cb-0017a47871b2,,Micosis,,Fungal Infection,,,Diagnosis,N/A,,,PIH:171;PIH:FUNGAL INFECTION,ICD-10-WHO:B49,
113919AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Herida infectada posoperatoria,,Postoperative Wound Infection,,,Diagnosis,N/A,,,PIH:8554;CIEL:113919;SNOMED CT:58126003;3BT:10082798;ICPC2:A87,AMPATH:2375;ICD-10-WHO:T81.4,
112476AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Lupus eritematoso sistémico,,Systemic Lupus Erythematosus,,,Diagnosis,N/A,,,PIH:9059;CIEL:112476;SNOMED CT:55464009;ICD-10-WHO:M32.9;3BT:10056105;ICPC2:L99,SNOMED CT:200936003,
125562AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ideación suicida,,Suicidal thoughts,,,Diagnosis,Coded,,,PIH:10633;CIEL:125562;SNOMED CT:225457007;IMO ProblemIT:300977;3BT:15002671;ICPC2:P77,ICD-10-WHO:R45.8,
138405AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Infección por virus de la inmunodeficiencia humana,,Human immunodeficiency virus (HIV) disease,,,Diagnosis,Coded,Desconocido;Sí;No,,PIH:11197;CIEL:138405;SNOMED CT:86406008;IMO ProblemIT:300503;IMO ProblemIT:598692;ICD-10-WHO:B24;3BT:10044897;ICPC2:B90,,
3cce5478-26fe-102b-80cb-0017a47871b2,,Mordida de perro,,Dog bite,,,Diagnosis,N/A,,,PIH:166;PIH:Dog bite,ICD-10-WHO:T14.1,
120147AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Condiloma,,Condyloma,,,Diagnosis,N/A,,,PIH:11489;CIEL:120147;SNOMED CT:19672005;IMO ProblemIT:40869;3BT:10108038,ICD-10-WHO:B07,
3ccf3d70-26fe-102b-80cb-0017a47871b2,,Candidiasis de la vulva y de la vagina,,Vaginal candidiasis,,,Diagnosis,N/A,,,"PIH:298;PIH:CANDIDIASIS, VAGINAL;CIEL:298;SNOMED CT:72934000;ICD-10-WHO:B37.3",,
127655AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Cuerpo extraño residual en tejido blando,,Residual Foreign Body in Soft Tissue,,,Diagnosis,N/A,,,PIH:8485;CIEL:127655;SNOMED CT:6058003;ICD-10-WHO:M79.5;3BT:10022569;ICPC2:L81,,
135589AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Pérdida de olfato,,Loss of Sense of Smell,,,Diagnosis,N/A,,,PIH:12832;CIEL:135589;SNOMED CT:44169009;IMO ProblemIT:328542;ICD-10-WHO:R43.0,,
142513AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,conducta destructiva,,Conduct disorder,,,Diagnosis,N/A,,,PIH:7949;PIH:Conduct disorder;CIEL:142513;Liberia MoH:46 (Impulse control),ICD-10-WHO:F91.9;SNOMED CT:80422002,
121131AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,trastorno bipolar,,Bipolar disorder,,,Diagnosis,N/A,,,PIH:7947;PIH:Bipolar disorder;CIEL:121131,SNOMED CT:13746004;ICD-10-WHO:F31.9;3BT:10012668;ICPC2:P73;SNOMED CT:191656008;Liberia MoH:45 (Mood disorder),
126046AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,esguince de los ligamentos cruzados de la rodilla,,Sprain of Cruciate Ligament of Knee,,,Diagnosis,N/A,,,PIH:10618;CIEL:126046;SNOMED CT:60058008;IMO ProblemIT:21113;3BT:10116145;ICPC2:L96,ICD-10-WHO:S83.5,
43223694-5bbb-4cff-8f2f-0ba5efed8e04,,Eclampsia,,Eclampsia,,,Diagnosis,N/A,,,org.openmrs.module.emrapi:PregnancyComplications;PIH:7696;PIH:Eclampsia;CIEL:118744;SNOMED CT:15938005;Liberia MoH:57 (Eclampsia),ICD-10-WHO:O15.9,
116608AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,cardiopatía isquémica,,Ischemic Heart Disease,,,Diagnosis,N/A,,,PIH:7496;CIEL:116608;SNOMED CT:414545008,ICD-10-WHO:I25.9;Liberia MoH:32 (Heart disease),
3ccc7892-26fe-102b-80cb-0017a47871b2,,Hepatitis A,,Hepatitis A,,,Diagnosis,N/A,,,PIH:26;PIH:HEPATITIS A,Liberia MoH:27 (Hepatitis);ICD-10-WHO:B15.9,
3cd4bc50-26fe-102b-80cb-0017a47871b2,,Anorexia,,Loss of appetite,,,Diagnosis,N/A,,,PIH:868;PIH:ANOREXIA;CIEL:135595;SNOMED CT:79890006;ICD-10-WHO:R63.0,,
156397AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Fracturas de partes inespecíficas de la muñeca y la mano,,fracture of other and unspecified parts of wrist and hand,,,Diagnosis,N/A,,,PIH:8465;CIEL:156397;SNOMED CT:208388003;ICD-10-WHO:S62.8,,
3cd4fd00-26fe-102b-80cb-0017a47871b2,,Fiebre,,Fever of unknown origin,,,Diagnosis,N/A,,,PIH:901;PIH:Fever of unknown origin,ICD-10-WHO:R50.9,
124193AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,lesión traumática,,Traumatic Injury,,,Diagnosis,N/A,,,PIH:7532;PIH:Traumatic Injury;CIEL:124193;SNOMED CT:417746004,ICD-10-WHO:T14.9,
dec163d9-8c7c-44e3-822c-199feef0033b,,Sepsis,,"Sepsis, clinical",,,Diagnosis,N/A,,,PIH:3770;PIH:SEPSIS;CIEL:126721;SNOMED CT:91302008,ICD-10-WHO:A41.9,
893b3489-a3f1-49a2-85ca-85c4e96731fa,,Meningococemia,,Meningococcemia,,,Diagnosis,N/A,,,PIH:7624;PIH:Meningococcemia,ICD-10-WHO:A39.4,
129569AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Ovario poliquístico,,Polycystic ovaries,,,Diagnosis,N/A,,,PIH:8004;CIEL:129569;SNOMED CT:69878008;ICD-10-WHO:E28.2;3BT:10111556;ICPC2:T99,,
114199AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Peritonitis,,Peritonitis,,,Diagnosis,N/A,,,PIH:8416;CIEL:114199;SNOMED CT:48661000;AMPATH:1487;3BT:10079930;ICPC2:D99,ICD-10-WHO:K65.9;SNOMED CT:45626005;SNOMED CT:129129003;SNOMED CT:70190001,
162313AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Mania con síntomas psicóticos,,Mania with psychotic symptoms,,,Diagnosis,N/A,,,PIH:9520;PIH:Mania with psychotic symptoms;CIEL:162313;IMO ProblemIT:1814559,ICD-10-WHO:F30.2;Liberia MoH:45 (Mood disorder);SNOMED CT:231494001,
7a1f4372-244a-43b0-b535-83631bd27a1f,,Gastroenteritis y colitis,,Gastroenteritis and colitis,,,Diagnosis,N/A,,,PIH:7570;PIH:Gastroenteritis and colitis,ICD-10-WHO:A09.9,
111459AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,vitiligo,,Vitiligo,,,Diagnosis,N/A,,,PIH:10101;CIEL:111459;SNOMED CT:56727007;IMO ProblemIT:1127;ICD-10-WHO:L80;3BT:10105784;ICPC2:S99,,
113617AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,prolapso de cordón - nacido,,"Prolapse of Cord, Complicating Labor and Delivery, Delivered",,,Diagnosis,Coded,,,PIH:8024;CIEL:113617;SNOMED CT:199869007;IMO ProblemIT:13891;3BT:10063474,ICD-10-WHO:O69.0,
3ccea7fc-26fe-102b-80cb-0017a47871b2,,Psicosis,,Psychosis,,,Diagnosis,N/A,,,PIH:219;PIH:PSYCHOSIS;CIEL:113517;SNOMED CT:69322001,ICD-10-WHO:F29,
121162AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,hiperplasia prostática benigna,,Hyperplasia of prostate,,,Diagnosis,N/A,,,PIH:7613;PIH:Hyperplasia of Prostate;CIEL:121162;SNOMED CT:266569009,ICD-10-WHO:N40,
2f05f798-082f-4f43-a030-b285c4a2f69b,,Herida abierta,,Open wound,,,Diagnosis,N/A,,,PIH:7630;PIH:Open wound;CIEL:114797,ICD-10-WHO:T14.1,
139251AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,duelo por evento del ciclo vital,,Adjustment disorders,,,Diagnosis,N/A,,,PIH:7948;PIH:Adjustment disorders;PIH:Pervasive Developmental Disorder;CIEL:139251,SNOMED CT:74506000;SNOMED CT:224965009,ICD-10-WHO:F43.2
f6ce8b05-d0e2-4f51-97b0-42e32d585db5,,México conjunto de diagnósticos de salud mental,,Mexico mental diagnosis set,,,ConvSet,N/A,,Psicosis aguda;duelo por evento del ciclo vital;trastorno por estrés agudo;trastorno disociativo;Trastorno psicosomático;trastorno de la conducta alimentaria;trastorno de la personalidad;trastorno autista;hiperactividad motora,PIH:13610,,
121213AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,displasia mamaria benigna,,Benign Mammary Dysplasia,,,Diagnosis,N/A,,,PIH:7614;PIH:Benign Mammary Dysplasia;CIEL:121213;SNOMED CT:57993004,ICD-10-WHO:N60.9,
129566AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,polidactilia,,Polydactyly,,,Diagnosis,N/A,,,PIH:7185;PIH:Polydactyly;CIEL:129566;SNOMED CT:367506006,ICD-10-WHO:Q69.9,
117703AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Anemia falciforme,,Sickle-cell anemia,,,Diagnosis,N/A,,,PIH:7908;PIH:Sickle-Cell Anemia;CIEL:117703;ICD-10-WHO:D57.1,SNOMED CT:127040003,
3cd48924-26fe-102b-80cb-0017a47871b2,,Herpes zoster,,Herpes Zoster,,,Diagnosis,N/A,,,PIH:836;PIH:HERPES ZOSTER;CIEL:117543;SNOMED CT:4740000;ICD-10-WHO:B02.9,,
125516AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,eritema solar de primer grado,,Sunburn of First Degree,,,Diagnosis,N/A,,,PIH:10114;CIEL:125516;SNOMED CT:200833005;IMO ProblemIT:501012;ICD-10-WHO:L55.0;3BT:10108913;ICPC2:S80,,
165608AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Pneumonía debida a COVID-19,,Pneumonia due to severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2),,,Diagnosis,N/A,,,PIH:12794;CIEL:165608;ICD-10-WHO:U07.1,ICD-10-WHO 2nd:J12.8;ICD-10-WHO 2nd:B97.2,
116695AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,enfermedad infecciosa intestinal,,Intestinal Infection,,,Diagnosis,N/A,,,PIH:7518;PIH:Intestinal Infection;CIEL:116695;SNOMED CT:266071000,ICD-10-WHO:A08.5,
115359AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,neoplasia del encéfalo,,Neoplasm of brain,,,Diagnosis,N/A,,,PIH:9442;CIEL:115359;SNOMED CT:126952004;IMO ProblemIT:39620;ICD-10-WHO:D43.2,SNOMED CT:25173007,
3ccc91c4-26fe-102b-80cb-0017a47871b2,,Neumonía,,Pneumonia,,,Diagnosis,N/A,,,PIH:43;PIH:PNEUMONIA;CIEL:114100;SNOMED CT:233604007,ICD-10-WHO:J18.9;Liberia MoH:6 (ARI),
116104AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Linfoma maligno (clínico),,Malignant Lymphoma,,,Diagnosis,N/A,,,PIH:9717;CIEL:116104;SNOMED CT:118600007;IMO ProblemIT:49051,ICD-10-WHO:C85.9,
3ccd029e-26fe-102b-80cb-0017a47871b2,,Mastitis,,Mastitis,,,Diagnosis,N/A,,,PIH:115;PIH:MASTITIS;SNOMED CT:45198002,ICD-10-WHO:N61,
130403AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Insuficiencia venosa periférica,,Peripheral Venous Insufficiency,,,Diagnosis,N/A,,,PIH:13607;CIEL:130403;SNOMED CT:20696009;IMO ProblemIT:76304;ICD-10-WHO:I87.2,,
114127AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,placenta previa,,Placenta praevia,,,Diagnosis,N/A,,,PIH:8021;CIEL:114127;SNOMED CT:36813001,ICD-10-WHO:O44.1,
127850AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Prolapso rectal,,Rectal Prolapse,,,Diagnosis,N/A,,,PIH:8371;CIEL:127850;SNOMED CT:57773001;ICD-10-WHO:K62.3;3BT:10083828;ICPC2:D99,,
5cb2d331-7b07-4113-8a96-21c1f5d46937,,Recién nacido macrosómico,,Heavy for gestational age,,,Diagnosis,N/A,,,PIH:7913;PIH:Heavy for gestational age;SNOMED CT:199616008;ICD-10-WHO:P08.1,,
128007AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Artritis piógena,,"Pyogenic arthritis, site unspecified",,,Diagnosis,N/A,,,PIH:8399;CIEL:128007;SNOMED CT:372939007,SNOMED CT:48245008;ICD-10-WHO:M00.9,
118003AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Fractura costal,,Fracture of rib,,,Diagnosis,N/A,,,PIH:8569;CIEL:118003;SNOMED CT:33737001;3BT:10034165;ICPC2:L76,ICD-10-WHO:S22.3,
53c8c012-897f-465a-845c-7f646a8ef6fe,,Primigesta muy joven,,Very young primigravida,,,Diagnosis,N/A,,,PIH:14101;ICD-10-WHO:Z35.6,,
3ccdf8d4-26fe-102b-80cb-0017a47871b2,,Dolor abdominal,,Abdominal pain,,,Symptom,N/A,,,PIH:151;PIH:ABDOMINAL PAIN;CIEL:151;SNOMED CT:21522001,,ICD-10-WHO:R10.4
150802AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Sangrado vaginal anormal,,Abnormal vaginal bleeding,,,Diagnosis,Coded,,,PIH:8013;CIEL:150802;SNOMED CT:301822002,ICD-10-WHO:N93.9,
3cce6a6c-26fe-102b-80cb-0017a47871b2,,Dislocación de hombro,,Shoulder dislocation,,,Diagnosis,N/A,,,PIH:180;PIH:SHOULDER DISLOCATION,ICD-10-WHO:S43.0,
113469AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,piodermitis,,Pyoderma,,,Diagnosis,N/A,,,PIH:7588;PIH:Pyoderma;CIEL:113469;SNOMED CT:70759006,ICD-10-WHO:L08.0,
